Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code
3727-OVPRY,Male,32,Yes,3,Calabasas,91302
4285-GYRQC,Female,63,Yes,0,Newport Beach,92662
2732-ISEZX,Female,44,No,0,Pacific Grove,93950
5650-VDUDS,Female,48,No,0,Kernville,93238
7643-RCHXS,Female,31,Yes,3,Montgomery Creek,96065
3404-JNXAX,Female,40,Yes,2,Ukiah,95482
7216-EWTRS,Female,78,Yes,0,Newport Beach,92663
1478-VPOAD,Female,39,No,0,Calpine,96124
9945-PSVIP,Female,36,Yes,3,Dulzura,91917
6543-XRMYR,Female,73,No,0,Stockton,95209
4195-PNGZS,Male,23,Yes,3,Irvine,92620
7013-PSXHK,Female,41,No,0,Lagunitas,94938
9845-QOMAD,Male,38,Yes,2,Long Beach,90814
2573-GYRUU,Male,65,Yes,0,San Miguel,93451
6814-ZPWFQ,Male,67,No,0,Santa Clarita,91350
6894-LFHLY,Male,79,No,0,Escondido,92027
9013-AQORL,Female,26,No,2,Ramona,92065
7876-AEHIG,Female,48,No,0,Daly City,94015
1013-QCWAM,Female,73,Yes,0,Garden Grove,92841
5692-ICXLW,Male,75,No,0,Escondido,92027
0576-WNXXC,Male,70,Yes,0,Parlier,93648
2333-KWEWW,Male,64,No,0,Fresno,93721
5414-OFQCB,Male,34,No,0,Hanford,93230
5787-KXGIY,Male,54,Yes,0,Palo Alto,94303
6834-NXDCA,Female,30,No,0,South Dos Palos,93665
3349-ANQNH,Female,70,No,0,Del Rey,93616
3223-WZWJM,Male,36,No,0,Petrolia,95558
2615-YVMYX,Male,68,Yes,0,Chula Vista,91915
1452-XRSJV,Female,59,Yes,2,Oakland,94612
2190-BCXEC,Female,61,Yes,0,Death Valley,92328
2876-GZYZC,Female,49,No,0,Cerritos,90703
0936-NQLJU,Female,40,Yes,0,Mokelumne Hill,95245
0027-KWYKW,Female,30,Yes,2,Alpaugh,93201
6583-KQJLK,Female,66,Yes,0,Twin Bridges,95735
5968-HYJRZ,Male,28,Yes,2,Kerman,93630
8631-WUXGY,Female,26,No,2,Magalia,95954
6496-SLWHQ,Male,68,No,0,Moraga,94556
6828-HMKWP,Male,24,Yes,1,Berkeley,94710
6261-LHRTG,Female,27,No,0,Upland,91786
5701-SVCWR,Female,45,No,1,Laguna Niguel,92677
5619-XZZKR,Male,47,No,0,Santa Maria,93454
3990-QYKBE,Male,74,Yes,0,La Canada Flintridge,91011
4367-NUYAO,Male,39,Yes,1,Cupertino,95014
4139-JPIAM,Male,31,No,0,Geyserville,95441
2208-NKVVH,Male,60,Yes,2,Costa Mesa,92626
7268-WNTCP,Male,45,Yes,2,Blocksburg,95514
1020-JPQOW,Female,63,Yes,0,Angwin,94508
7130-CTCUS,Male,79,Yes,0,Springville,93265
5214-CHIWJ,Male,44,No,0,Fresno,93728
0655-RBDUG,Male,32,No,0,Alviso,95002
2137-DQMEV,Male,39,Yes,2,Tustin,92780
7072-MBHEV,Female,77,Yes,2,Edwards,93523
8285-ABVLB,Female,34,Yes,0,Santa Barbara,93103
2070-XYMFH,Female,66,No,0,Long Beach,90815
2466-FCCPT,Female,50,Yes,3,North Fork,93643
6546-OPBBH,Male,40,Yes,3,Santa Ana,92704
0404-AHASP,Male,23,Yes,0,Beverly Hills,90212
9631-XEYKE,Male,28,No,0,Rialto,92377
5193-QLVZB,Male,52,No,0,Bieber,96009
7996-MHXLW,Female,51,No,0,Ocotillo,92259
6040-CGACY,Female,48,No,0,Blairsden Graeagle,96103
9251-WNSOD,Female,23,Yes,0,Bakersfield,93311
0886-QGENL,Female,72,Yes,0,San Diego,92104
5949-XIKAE,Female,32,Yes,0,San Bernardino,92401
6827-IEAUQ,Female,46,Yes,0,Los Angeles,90035
2239-CGBUZ,Female,56,Yes,0,West Covina,91791
5277-ZLOOR,Female,78,No,0,Applegate,95703
9874-QLCLH,Female,38,Yes,0,Northridge,91324
4328-VUFWD,Female,62,No,0,Vallejo,94591
7407-SUJIZ,Male,33,No,0,Los Angeles,90061
9919-FZDED,Male,79,Yes,0,Yucca Valley,92284
0529-ONKER,Male,70,No,0,Forest Ranch,95942
6567-HOOPW,Female,69,No,0,Folsom,95630
9940-HPQPG,Female,58,Yes,0,North Hollywood,91601
7065-YUNRY,Female,28,No,0,San Diego,92117
0708-SJDIS,Female,32,No,0,West Hollywood,90069
6900-PXRMS,Male,72,Yes,0,Spring Valley,91978
4111-BNXIF,Female,19,Yes,0,Rancho Cucamonga,91739
9546-CQJSU,Female,50,No,0,Soda Springs,95728
0842-IWYCP,Female,19,No,0,Helendale,92342
8910-ICHIU,Female,27,No,0,Essex,92332
7721-JXEAW,Male,23,Yes,0,Elk Grove,95624
8695-ARGXZ,Male,66,Yes,0,Fresno,93722
0731-EBJQB,Female,24,Yes,0,Downey,90240
9514-JDSKI,Male,77,Yes,0,El Monte,91732
5274-XHAKY,Female,19,Yes,2,Compton,90222
7661-CPURM,Male,49,No,0,Alhambra,91803
5542-TBBWB,Male,46,No,0,Lakeport,95453
4536-PLEQY,Male,44,Yes,0,Los Angeles,90058
7133-VBDCG,Female,54,No,0,San Diego,92129
9481-WHGWY,Female,35,Yes,3,Pleasanton,94588
5075-JSDKI,Female,64,No,0,Woodbridge,95258
4072-IPYLT,Female,32,Yes,2,Randsburg,93554
7666-WKRON,Female,39,No,0,Riverbank,95367
0133-BMFZO,Female,40,No,0,Alhambra,91803
3724-BSCVH,Male,37,Yes,1,Mecca,92254
8914-RBTSB,Male,62,Yes,0,Valley Village,91607
8706-HRADD,Male,29,No,0,Sunnyvale,94087
2208-MPXIO,Female,42,Yes,2,Escondido,92029
0310-VQXAM,Male,56,No,0,San Bernardino,92404
8374-XGEJJ,Male,68,Yes,0,Temecula,92590
4578-PHJYZ,Male,45,Yes,2,Orland,95963
5917-RYRMG,Male,79,No,0,Jolon,93928
2903-YYTBW,Male,48,Yes,2,Hemet,92545
3096-GKWEB,Male,42,Yes,0,Bakersfield,93306
8782-NUUOL,Male,62,No,0,Crescent Mills,95934
1935-IMVBB,Male,43,Yes,0,San Diego,92107
5897-ZYEKH,Female,74,Yes,0,Lincoln,95648
7382-DFJTU,Male,63,No,0,Lakeshore,93634
4652-NNHNY,Male,32,Yes,0,Fellows,93224
4973-RLZVI,Female,52,No,0,Hornbrook,96044
9154-QDGTH,Male,20,Yes,2,Kettleman City,93239
5915-DGNVC,Female,47,Yes,0,Cambria,93428
7932-WPTDS,Female,77,Yes,0,San Diego,92126
6424-ELEYH,Female,39,Yes,0,Lebec,93243
8648-PFRMP,Female,71,No,0,Ferndale,95536
0623-IIHUG,Female,77,No,0,San Diego,92122
0365-TRTPY,Female,52,No,0,Covina,91724
5067-WJEUN,Male,42,Yes,2,Bakersfield,93308
1363-TXLSL,Male,80,Yes,0,San Lucas,93954
1360-JYXKQ,Female,68,Yes,0,South Gate,90280
7379-FNIUJ,Male,49,No,0,Olympic Valley,96146
9732-OUYRN,Female,54,Yes,0,Union City,94587
6024-RUGGH,Male,22,Yes,2,San Francisco,94112
1548-FEHVL,Male,40,Yes,0,Weed,96094
1264-FUHCX,Female,51,Yes,0,San Diego,92106
6614-FHDBO,Male,49,No,0,Rancho Cucamonga,91701
0854-UYHZD,Female,21,Yes,3,West Covina,91792
5614-DNZCE,Female,56,No,0,Wilseyville,95257
6036-TTFYU,Female,48,Yes,0,Thousand Oaks,91362
9178-JHUVJ,Male,19,Yes,3,Newbury Park,91320
6350-XFYGW,Male,80,No,0,Ferndale,95536
0337-CNPZE,Female,63,No,0,Los Angeles,90033
9330-IJWIO,Female,54,No,0,Kirkwood,95646
7752-XUSCI,Female,20,No,0,Crestline,92325
4825-XJGDM,Female,59,No,0,Mccloud,96057
0508-OOLTO,Female,33,Yes,1,Fort Irwin,92310
4626-OZDTJ,Female,35,Yes,0,Wildomar,92595
8734-DKSTZ,Female,20,Yes,2,Winterhaven,92283
7442-YGZFK,Male,31,No,0,Campo,91906
1930-BZLHI,Male,31,No,0,Castroville,95012
4558-CGYCZ,Male,20,No,0,San Fernando,91340
7075-BNDVQ,Female,46,No,0,Termo,96132
4636-TVXVG,Male,28,Yes,2,Woodacre,94973
9146-JRIOX,Female,47,Yes,1,Shaver Lake,93664
8107-KNCIM,Male,73,Yes,0,San Francisco,94111
7560-QJAVJ,Female,60,No,0,Biggs,95917
5136-KCKGI,Female,22,Yes,0,Templeton,93465
2292-XQWSV,Male,19,Yes,2,Temple City,91780
1156-ZFYDO,Female,57,No,0,Glendale,91201
3780-DDGSE,Male,77,Yes,1,Shoshone,92384
5207-PLSTK,Male,32,Yes,2,La Habra,90631
8945-MUQUF,Male,22,No,0,Fallbrook,92028
3192-NQECA,Male,26,Yes,0,Santa Monica,90403
7515-LODFU,Male,67,No,0,Burney,96013
7102-JJVTX,Female,31,Yes,0,Escondido,92025
8532-UEFWH,Male,61,Yes,2,Huntington Beach,92649
5318-IXUZF,Female,50,No,0,Redondo Beach,90277
2796-UUZZO,Male,30,Yes,2,Redding,96002
2495-INZWQ,Male,44,No,0,San Juan Bautista,95045
6048-UWKAL,Female,73,Yes,0,Beale Afb,95903
4986-MXSFP,Female,40,No,0,San Leandro,94579
5993-BQHEA,Male,42,No,0,San Francisco,94111
9529-OFXHY,Male,20,No,0,Elk Creek,95939
6599-CEBNN,Female,63,No,0,San Diego,92122
4191-XOVOM,Male,25,No,0,Oakland,94611
9317-WZPGV,Female,74,No,0,Paskenta,96074
7619-ODSGN,Male,63,Yes,2,Foothill Ranch,92610
2267-WTPYD,Female,77,Yes,0,Granada Hills,91344
4674-HGNUA,Male,57,Yes,3,Petrolia,95558
0666-UXTJO,Male,80,Yes,0,Morongo Valley,92256
6311-UEUME,Female,37,No,0,Los Angeles,90025
1024-VRZHF,Male,39,Yes,0,San Diego,92117
4587-NUKOX,Female,60,No,0,Walnut,91789
7718-RXDGG,Male,54,Yes,0,Newcastle,95658
2460-FPSYH,Female,72,No,0,Exeter,93221
7363-QTBIW,Female,24,Yes,0,Scotts Valley,95066
0866-QLSIR,Female,53,No,0,Garden Grove,92843
8665-UTDHZ,Male,27,Yes,0,Los Angeles,90029
4299-SIMNS,Male,43,No,0,Temple City,91780
0823-HSCDJ,Male,76,No,0,Temecula,92592
3170-NMYVV,Female,37,Yes,0,Compton,90222
3583-EKAPL,Male,25,No,0,Redlands,92373
9986-BONCE,Female,36,No,0,Fallbrook,92028
2369-UAPKZ,Male,43,No,0,Meadow Vista,95722
5736-YEJAX,Male,23,No,0,Hemet,92543
1867-TJHTS,Female,47,No,0,Sacramento,95817
5294-CDGWY,Male,51,Yes,0,Long Beach,90802
1371-OJCEK,Female,25,No,0,Standish,96128
7176-WRTNX,Male,51,No,0,Ventura,93004
3318-ISQFQ,Female,23,No,0,Newark,94560
3583-KRKMD,Male,51,No,0,San Diego,92115
6368-NWMCE,Female,61,No,0,Merced,95340
8401-EMUWF,Male,64,Yes,1,Paramount,90723
8620-RJPZN,Female,27,No,0,Los Altos,94022
6927-WTFIV,Male,78,No,0,Redwood City,94061
8670-MEFCP,Female,23,Yes,2,Tranquillity,93668
6034-ZRYCV,Female,51,Yes,0,Sacramento,95837
7576-JMYWV,Female,76,Yes,1,San Martin,95046
8563-IIOXK,Male,24,Yes,0,Duarte,91010
3370-HXOPH,Female,50,No,0,Mountain View,94041
4710-NKCAW,Male,42,Yes,2,El Cajon,92019
1272-ILHFG,Male,48,Yes,3,La Habra,90631
5233-GEEAX,Male,65,No,0,Lewiston,96052
5186-SAMNZ,Male,75,No,0,Marina,93933
6352-TWCAU,Female,32,No,0,San Diego,92130
1431-CYWMH,Female,35,Yes,1,Fish Camp,93623
7159-NOKYQ,Male,42,Yes,0,Montebello,90640
7377-DMMRI,Male,35,No,0,Exeter,93221
0810-DHDBD,Female,31,No,0,Rohnert Park,94928
3896-ZVNET,Female,42,Yes,3,Gerber,96035
8096-LOIST,Female,57,No,0,Stirling City,95978
7874-ECPQJ,Female,57,No,2,Wofford Heights,93285
3278-FSIXX,Female,34,No,0,Blue Lake,95525
9398-MMQTO,Male,41,No,0,Borrego Springs,92004
9435-JMLSX,Male,39,Yes,0,Monte Rio,95462
1162-ECVII,Male,66,Yes,0,Fresno,93704
9734-UYXQI,Female,27,No,0,Fallbrook,92028
5297-MDOIR,Female,20,Yes,0,Monterey Park,91754
4114-QMKVN,Female,25,Yes,1,Surfside,90743
2511-MORQY,Male,46,Yes,0,Torrance,90502
5473-KHBPS,Female,53,Yes,3,Surfside,90743
9209-NWPGU,Male,42,No,0,Niland,92257
3340-QBBFM,Male,65,Yes,0,Petaluma,94954
7672-VFMXZ,Male,31,Yes,0,Long Beach,90815
1918-ZBFQJ,Female,48,No,3,Glendale,91206
2812-REYAT,Female,56,Yes,0,Chilcoot,96105
1110-KYLGQ,Female,46,No,0,Campbell,95008
2419-FSORS,Male,29,Yes,0,Salinas,93906
7055-VKGDA,Male,31,No,0,Clarksburg,95612
4993-JCRGJ,Male,62,No,0,Holtville,92250
4163-HFTUK,Male,34,No,0,Oxnard,93033
5642-MHDQT,Female,60,Yes,0,Mc Farland,93250
1469-LBJQJ,Female,39,Yes,0,Victorville,92392
8109-YUOHE,Male,58,No,0,Porter Ranch,91326
7799-LGRDP,Female,42,No,0,Lakewood,90713
0496-AHOOK,Male,61,Yes,0,Bangor,95914
0870-VEMYL,Female,34,No,0,Columbia,95310
5871-DGTXZ,Male,55,No,0,River Pines,95675
6500-JVEGC,Male,56,No,0,Lakewood,90715
3352-RICWQ,Female,45,Yes,2,Davis,95616
3391-JSQEW,Male,32,Yes,0,San Jose,95110
5495-GPSRW,Male,62,No,0,Joshua Tree,92252
0322-CHQRU,Male,63,No,0,Palmdale,93591
2097-YVPKN,Male,56,No,0,Healdsburg,95448
5429-LWCMV,Female,52,No,0,Gardena,90248
5481-NTDOH,Female,67,Yes,0,Whittier,90603
3387-PLKUI,Female,27,Yes,1,San Jose,95119
5884-FBCTL,Female,43,Yes,2,Shafter,93263
4999-IEZLT,Male,45,No,0,Susanville,96130
8231-BSWXX,Male,44,No,0,Mojave,93501
5148-HKFIR,Female,49,No,0,Piru,93040
8714-EUHJO,Female,39,Yes,0,Castella,96017
9031-ZVQPT,Male,21,Yes,0,San Francisco,94109
4390-KYULV,Male,41,Yes,0,Piru,93040
9959-WOFKT,Male,61,No,0,Los Angeles,90019
8988-ECPJR,Female,79,Yes,0,Van Nuys,91411
0181-RITDD,Male,42,Yes,3,San Diego,92120
7208-PSIHR,Female,50,Yes,0,Klamath,95548
2999-AANRQ,Female,23,No,0,Sacramento,95833
2018-QKYGT,Male,19,Yes,3,San Gabriel,91775
5572-ZDXHY,Female,25,No,0,Santa Rosa,95409
0867-MKZVY,Female,26,Yes,1,Altadena,91001
3726-TBHQT,Male,25,Yes,1,Catheys Valley,95306
8387-UGUSU,Female,57,Yes,1,Irvine,92614
8637-XJIVR,Female,34,No,3,Marina Del Rey,90292
3855-ONCAR,Female,35,Yes,3,Arcadia,91006
1818-ESQMW,Female,31,No,0,San Joaquin,93660
9143-CANJF,Female,29,Yes,3,Topaz,96133
0426-TIRNE,Female,54,No,0,Encino,91316
6140-QNRQQ,Male,42,No,0,Santa Barbara,93103
8800-JOOCF,Female,56,No,1,Fallbrook,92028
2612-RRIDN,Male,25,No,0,Westwood,96137
3769-MHZNV,Female,61,Yes,3,Salyer,95563
3694-GLTJM,Female,62,No,0,Corning,96021
2931-VUVJN,Female,71,Yes,0,Murrieta,92562
9396-ZSFLL,Female,64,No,0,Carpinteria,93013
9823-EALYC,Male,55,Yes,2,Bakersfield,93301
3143-ILDAL,Male,21,No,0,El Monte,91732
5376-DEQCP,Female,48,No,0,San Diego,92126
7079-QRCBC,Female,35,No,0,Sacramento,95864
5498-TXHLF,Female,39,Yes,0,Whitmore,96096
5240-CAOYT,Female,30,No,0,Oak View,93022
3092-IGHWF,Male,34,Yes,0,San Diego,92130
7576-ASEJU,Female,38,Yes,0,Azusa,91702
4779-ZGICK,Male,39,Yes,1,Los Angeles,90057
9137-UIYPG,Female,33,Yes,3,Butte City,95920
7508-MYBOG,Male,20,Yes,0,Patterson,95363
5845-BZZIB,Male,37,Yes,3,Frazier Park,93222
1391-UBDAR,Male,27,No,0,Riverside,92504
2599-CIPQE,Male,36,Yes,3,Compton,90220
4992-LTJNE,Male,40,Yes,0,Cantua Creek,93608
2061-VVFST,Female,57,Yes,0,Whittier,90606
4393-RYCRE,Male,25,No,0,Macdoel,96058
6961-MJKBO,Male,27,No,0,Los Angeles,90057
3521-HTQTV,Male,54,No,0,Hesperia,92345
6371-NZYEG,Male,38,Yes,0,Long Beach,90814
5832-XKAES,Male,56,No,0,Sierraville,96126
7746-AWNQW,Female,62,No,0,La Jolla,92037
1589-AGTLK,Male,26,No,0,San Diego,92129
2809-ILCYT,Female,56,Yes,0,Sequoia National Park,93262
4486-EFAEB,Male,56,No,0,Los Angeles,90002
7787-BNTZM,Male,56,No,0,Comptche,95427
0308-GIQJT,Male,80,No,0,San Diego,92126
5448-VWNAM,Female,49,No,3,Oroville,95966
4199-QHJNM,Male,72,Yes,0,Bass Lake,93604
4445-KWOKW,Female,23,No,0,Potrero,91963
3209-ZPKFI,Male,28,Yes,1,Borrego Springs,92004
8845-LWKGE,Female,56,Yes,1,El Dorado,95623
4524-QCSSM,Male,39,No,0,Encino,91436
7841-FCRQD,Female,27,Yes,0,Walnut,91789
7233-IOQNP,Female,34,Yes,0,Gazelle,96034
1945-XISKS,Female,22,Yes,0,Sonora,95370
9738-QLWTP,Male,47,No,0,Santa Ysabel,92070
9626-VFRGG,Female,33,No,2,Susanville,96130
3283-WCWXT,Male,58,Yes,3,Los Angeles,90027
2637-FKFSY,Female,61,Yes,0,Wasco,93280
9938-PRCVK,Female,45,Yes,1,Stevenson Ranch,91381
2506-TNFCO,Female,76,Yes,0,Riverside,92509
4770-UEZOX,Male,19,No,0,Fallbrook,92028
0365-GXEZS,Male,55,Yes,0,Copperopolis,95228
0447-BEMNG,Female,28,Yes,0,Wrightwood,92397
2984-MIIZL,Male,51,No,0,Guadalupe,93434
4355-HBJHH,Male,49,Yes,0,Waterford,95386
2446-PLQVO,Male,32,No,0,Santa Clarita,91350
3521-MNKLV,Male,25,No,0,Nubieber,96068
4951-UKAAQ,Female,30,No,0,Inglewood,90302
8242-JSVBO,Male,22,No,0,Mountain Ranch,95246
5748-RNCJT,Male,58,No,0,Sacramento,95820
8204-YJCLA,Male,78,Yes,0,San Ysidro,92173
9026-LHEVG,Female,45,No,0,Boulevard,91905
6087-YPWHO,Male,56,Yes,0,Raymond,93653
9541-ZPSEA,Male,25,Yes,3,San Andreas,95249
3946-MHCZW,Male,50,No,0,Ontario,91761
4431-EDMIQ,Female,47,Yes,3,Sugarloaf,92386
8221-HVAYI,Male,60,Yes,0,Gustine,95322
8761-NSOBC,Male,41,No,0,Gridley,95948
7073-QETQY,Male,59,Yes,0,Capay,95607
4237-RLAQD,Male,58,No,0,Callahan,96014
7129-ACFOG,Female,56,No,0,Mountain Ranch,95246
6870-ECSHE,Female,23,No,0,Sun City,92586
1139-WUOAH,Male,33,No,0,Vallecito,95251
8805-JNRAZ,Female,44,No,0,Huntington Beach,92646
0580-PIQHM,Female,21,Yes,1,Riverside,92503
4626-GYCZP,Male,60,No,0,Eureka,95503
5386-THSLQ,Female,65,Yes,0,Santa Monica,90402
4078-SAYYN,Female,45,No,0,Burbank,91502
3422-GALYP,Male,20,No,0,Phillipsville,95559
4115-BNPJY,Male,60,Yes,0,National City,91950
9795-VOWON,Male,23,No,0,Los Angeles,90016
8229-BUJHX,Female,60,Yes,1,Chula Vista,91911
8069-YQQAJ,Male,63,No,0,Studio City,91604
0412-UCCNP,Male,20,No,0,Essex,92332
1481-ZUWZA,Male,52,No,0,Klamath,95548
0822-GAVAP,Female,19,No,0,Posey,93260
2160-GPFXD,Male,25,Yes,2,Davis,95618
2432-TFSMK,Male,43,No,0,Sebastopol,95472
0191-ZHSKZ,Male,80,No,0,Hawthorne,90250
1853-UDXBW,Male,38,Yes,0,Samoa,95564
8265-HKSOW,Female,35,Yes,2,Occidental,95465
6233-HXJMX,Female,42,No,0,Alpine,91901
8357-EQXFO,Female,46,No,0,Union City,94587
1468-DEFNC,Male,69,Yes,1,San Jose,95130
3352-ALMCK,Male,42,No,0,Navarro,95463
4900-MSOMT,Female,39,Yes,3,Carnelian Bay,96140
4695-VADHF,Male,53,Yes,0,Oakland,94606
3752-CQSJI,Female,59,Yes,1,San Anselmo,94960
8871-JLMHM,Female,27,Yes,0,Los Angeles,90061
5423-BHIXO,Female,42,No,0,Pasadena,91103
4701-LKOZD,Female,64,No,0,Foresthill,95631
4227-OJHAL,Female,47,Yes,2,El Centro,92243
5647-URDKA,Male,27,Yes,1,Alturas,96101
9637-CDTKZ,Male,64,Yes,0,Fallbrook,92028
2585-KTFRE,Male,61,No,1,Escondido,92027
2074-GUHPQ,Female,37,No,2,Albion,95410
4412-YLTKF,Female,72,No,1,Pico Rivera,90660
6766-HFKLA,Female,60,Yes,0,Cazadero,95421
9853-JFZDU,Female,20,Yes,0,Gold Run,95717
1227-UDMZR,Female,53,Yes,0,Fremont,94536
5480-XTFFL,Female,60,Yes,3,Mount Hermon,95041
1135-HIORI,Female,48,Yes,3,Byron,94514
8259-NFJTV,Female,37,Yes,1,Flournoy,96029
4062-HBMOS,Male,33,No,0,Redding,96003
6372-RFVNS,Female,55,Yes,0,Placentia,92870
2067-QYTCF,Female,41,Yes,0,Los Angeles,90057
4760-THGOT,Female,33,Yes,0,San Jose,95134
1352-HNSAW,Female,26,Yes,3,Aliso Viejo,92656
6861-OKBCE,Female,62,No,3,Seal Beach,90740
7663-RGWBC,Male,44,No,0,Los Angeles,90049
1834-WULEG,Male,61,Yes,2,Nevada City,95959
7054-DMVAS,Male,47,No,0,Redwood Valley,95470
1459-QNFQT,Male,21,Yes,0,San Jose,95122
8621-MNIHH,Female,75,Yes,0,Madison,95653
2789-CZANW,Female,49,Yes,1,Dublin,94568
2386-LAHRK,Male,22,No,0,Weimar,95736
9643-YBLUR,Male,27,Yes,0,West Covina,91791
7488-MXJIV,Female,63,No,0,Armona,93202
2054-PJOCK,Female,32,No,0,Corona,92881
3489-VSFRD,Female,32,No,0,Willits,95490
7083-YNSKY,Female,22,No,0,Lodi,95242
6408-OTUBZ,Female,44,No,0,Glendale,91208
4018-PPNDW,Female,23,Yes,0,California City,93505
5961-VUSRV,Female,53,No,0,Sherman Oaks,91403
6047-YHPVI,Male,56,No,3,Los Angeles,90039
8999-BOHSE,Female,68,No,0,Gilroy,95020
4702-HDRKD,Male,30,No,0,Knights Landing,95645
8490-BXHEO,Male,67,No,0,Lucerne Valley,92356
8496-DMZUK,Male,62,No,0,Soulsbyville,95372
7293-LSCDV,Female,32,Yes,3,Santa Ana,92704
6260-ONULR,Male,55,No,0,Middletown,95461
1240-HCBOH,Female,45,No,0,Windsor,95492
7774-OJSXI,Male,53,No,0,South Lake Tahoe,96150
3413-CSSTH,Male,40,No,0,Stevinson,95374
2144-ESWKO,Male,47,No,0,San Pedro,90732
0788-DXBFY,Male,54,Yes,0,Tustin,92780
2486-WYVVE,Male,47,Yes,0,Sacramento,95830
2474-LCNUE,Female,20,Yes,0,Sunset Beach,90742
4807-IZYOZ,Female,25,No,0,North Palm Springs,92258
4374-YMUSQ,Male,64,No,0,Lake Elsinore,92530
7766-CLTIC,Female,58,No,0,Kenwood,95452
4826-DXMUP,Male,23,No,2,Mountain View,94041
4565-NLZBV,Female,33,Yes,0,Kneeland,95549
7812-FZHPE,Female,31,Yes,2,Bradley,93426
7017-VFHAY,Female,42,Yes,1,Glendora,91740
5215-LNLDJ,Female,20,Yes,2,San Juan Bautista,95045
3247-ZVOUO,Male,77,Yes,0,Downey,90240
7410-KTVFV,Male,53,Yes,0,Grimes,95950
8775-ERLNB,Male,76,Yes,0,Indio,92203
6620-JDYNW,Female,64,No,0,Leggett,95585
8947-YRTDV,Male,42,Yes,3,Hoopa,95546
5304-EFJLP,Male,72,Yes,0,Los Molinos,96055
7041-TXQJH,Female,64,No,0,Goodyears Bar,95944
7033-CLAMM,Female,60,Yes,2,Somes Bar,95568
9362-MWODR,Female,63,No,1,San Mateo,94404
5555-RNPGT,Male,61,No,3,Bloomington,92316
0536-ESJEP,Male,48,Yes,0,Rough And Ready,95975
1172-VIYBP,Male,54,Yes,3,Cathedral City,92234
6352-GIGGQ,Male,19,No,0,Escondido,92027
6407-GSJNL,Female,56,No,0,Fontana,92337
4719-UMSIY,Male,52,No,2,Lake Arrowhead,92352
7055-JCGNI,Female,60,No,0,Moss Beach,94038
0835-DUUIQ,Female,55,No,0,Alameda,94501
4439-JMPMT,Female,38,Yes,0,Comptche,95427
4351-QLCSU,Female,47,No,0,Quincy,95971
7010-BRBUU,Male,48,Yes,1,Woodland Hills,91364
8263-JQAIK,Male,66,No,0,Palmdale,93591
2296-DKZFP,Female,25,Yes,0,San Francisco,94118
3365-SAIGS,Female,60,No,0,Rancho Santa Fe,92067
0742-MOABM,Male,50,Yes,0,Fallbrook,92028
7336-RLLRH,Male,42,Yes,0,Oceanside,92054
9274-CNFMO,Male,76,Yes,0,Pacoima,91331
0259-GBZSH,Male,22,No,0,San Diego,92122
0174-QRVVY,Male,21,Yes,2,San Marcos,92078
6682-QJDGB,Male,20,No,1,San Diego,92109
6240-EURKS,Female,27,No,0,Plymouth,95669
1764-VUUMT,Male,63,No,1,Spreckels,93962
0975-UYDTX,Female,46,Yes,0,Glendale,91207
1245-HARPS,Female,46,Yes,0,Janesville,96114
0375-HVGXO,Female,31,No,0,Los Angeles,90045
9965-YOKZB,Male,73,No,0,Grizzly Flats,95636
8405-IGQFX,Female,41,No,0,Bridgeport,93517
2260-USTRB,Female,75,No,0,Campo,91906
1447-PJGGA,Female,39,No,0,San Diego,92117
3148-AOIQT,Female,23,Yes,0,Sacramento,95837
8631-XVRZL,Male,40,No,0,Kyburz,95720
6772-KSATR,Male,31,No,0,Eagleville,96110
9621-OUPYD,Female,21,Yes,0,Lancaster,93536
3798-EPWRR,Female,74,No,0,Beverly Hills,90212
4753-PADAS,Female,23,Yes,0,Bieber,96009
7130-YXBRO,Male,28,Yes,0,Cool,95614
6585-WCEWR,Male,24,Yes,1,Fresno,93728
4325-NFSKC,Male,68,No,0,Pacific Palisades,90272
2041-JIJCI,Female,37,No,0,Wendel,96136
6521-YYTYI,Male,59,No,0,Navarro,95463
9169-BSVIN,Male,21,No,0,Winchester,92596
9650-VBUOG,Male,44,Yes,1,Tranquillity,93668
7854-FOKSF,Male,54,No,0,Rosamond,93560
5399-ZIMKF,Male,58,No,0,San Simeon,93452
3834-XUIFC,Male,23,No,0,Long Beach,90814
9306-CPCBC,Female,44,No,0,Moreno Valley,92555
8166-ZZTFS,Female,74,Yes,0,Roseville,95661
4803-AXVYP,Female,75,No,0,Butte City,95920
0820-FNRNX,Male,48,Yes,3,Lafayette,94549
5567-GZKQY,Male,58,No,0,Porterville,93257
2077-DDHJK,Female,48,Yes,0,Goleta,93117
1442-OKRJE,Male,40,Yes,2,Los Angeles,90021
4077-CROMM,Female,51,Yes,0,Modesto,95350
7636-PEPNS,Female,44,Yes,3,Palos Verdes Peninsula,90274
2886-KEFUM,Female,50,Yes,0,Big Bend,96011
9861-PDSZP,Female,19,No,0,Delano,93215
4632-PAOYU,Male,37,Yes,1,Anaheim,92808
6878-GGDWG,Female,57,Yes,0,San Diego,92101
8071-SBTRN,Female,63,No,0,Canoga Park,91304
1154-HYWWO,Male,55,No,0,San Clemente,92672
5918-VUKWP,Female,61,No,0,Pasadena,91104
6261-RCVNS,Female,22,No,0,Rodeo,94572
8348-JLBUG,Male,77,Yes,0,North San Juan,95960
